,holds,grades
175,"[('C13', 'hold'), ('D15', 'hold'), ('D5', 'hold'), ('E18', 'end'), ('H12', 'hold'), ('I9', 'hold'), ('J10', 'hold'), ('J5', 'start')]",7B+
176,"[('D8', 'hold'), ('F15', 'hold'), ('G11', 'hold'), ('H7', 'hold'), ('H5', 'start'), ('I18', 'end')]",7B+
177,"[('C15', 'hold'), ('E8', 'hold'), ('G11', 'hold'), ('G18', 'end'), ('K5', 'start')]",7B+
178,"[('C5', 'start'), ('E14', 'hold'), ('F10', 'hold'), ('I13', 'hold'), ('K18', 'end')]",7B+
179,"[('A18', 'end'), ('C5', 'start'), ('D18', 'end'), ('D8', 'hold'), ('E16', 'hold'), ('F12', 'hold'), ('F8', 'hold'), ('F6', 'start'), ('I10', 'hold'), ('I15', 'hold'), ('J5', 'hold')]",7B+
180,"[('D18', 'end'), ('F13', 'hold'), ('G6', 'start'), ('G14', 'hold'), ('I9', 'hold'), ('J5', 'start')]",7B+
181,"[('C14', 'hold'), ('D18', 'end'), ('G14', 'hold'), ('I9', 'hold'), ('J10', 'hold'), ('J5', 'start')]",7B+
182,"[('A13', 'hold'), ('B7', 'hold'), ('C9', 'hold'), ('D3', 'start'), ('E14', 'hold'), ('F13', 'hold'), ('H18', 'end'), ('H5', 'start')]",7B+
183,"[('E8', 'hold'), ('E15', 'hold'), ('G2', 'start'), ('G18', 'end'), ('I4', 'start'), ('I12', 'hold')]",7B+
184,"[('C7', 'hold'), ('C18', 'end'), ('E13', 'hold'), ('G4', 'start'), ('H7', 'hold')]",7B+
185,"[('C18', 'end'), ('D6', 'start'), ('F15', 'hold'), ('G16', 'hold'), ('H9', 'hold'), ('I8', 'hold'), ('I12', 'hold')]",7B+
186,"[('A13', 'hold'), ('C18', 'end'), ('D16', 'hold'), ('D10', 'hold'), ('F6', 'start'), ('I8', 'hold'), ('K6', 'start')]",7B+
187,"[('B3', 'start'), ('E18', 'end'), ('F15', 'hold'), ('F11', 'hold'), ('G2', 'start'), ('G7', 'hold'), ('J8', 'hold')]",7B+
188,"[('E18', 'end'), ('G9', 'hold'), ('G13', 'hold'), ('I4', 'start'), ('J7', 'hold')]",7B+
189,"[('A11', 'hold'), ('A13', 'hold'), ('C18', 'end'), ('D10', 'hold'), ('F15', 'hold'), ('F9', 'hold'), ('I5', 'start')]",7B+
190,"[('E6', 'hold'), ('E9', 'hold'), ('E12', 'hold'), ('E18', 'end'), ('G14', 'hold'), ('I4', 'start')]",7B+
191,"[('C5', 'start'), ('D10', 'hold'), ('F6', 'start'), ('G15', 'hold'), ('H12', 'hold'), ('I8', 'hold'), ('K18', 'end')]",7B+
192,"[('C8', 'hold'), ('C13', 'hold'), ('E9', 'hold'), ('F16', 'hold'), ('G15', 'hold'), ('H8', 'hold'), ('J5', 'start'), ('K18', 'end')]",7B+
193,"[('A5', 'start'), ('C9', 'hold'), ('C11', 'hold'), ('G15', 'hold'), ('H11', 'hold'), ('K18', 'end')]",7B+
194,"[('C7', 'hold'), ('F15', 'hold'), ('G11', 'hold'), ('H18', 'end'), ('I5', 'start')]",7B+
195,"[('C12', 'hold'), ('C18', 'end'), ('D3', 'hold'), ('F15', 'hold'), ('F9', 'hold'), ('H9', 'hold'), ('J6', 'start'), ('K6', 'start')]",7B+
196,"[('B6', 'start'), ('C6', 'start'), ('E12', 'hold'), ('E14', 'hold'), ('F10', 'hold'), ('G7', 'hold'), ('J6', 'hold'), ('K14', 'hold'), ('K18', 'end')]",7B+
197,"[('D18', 'end'), ('D8', 'hold'), ('F12', 'hold'), ('G15', 'hold'), ('J9', 'hold'), ('K5', 'start')]",7B+
198,"[('B3', 'start'), ('C7', 'hold'), ('D13', 'hold'), ('G16', 'hold'), ('H15', 'hold'), ('H9', 'hold'), ('K18', 'end')]",7B+
199,"[('C9', 'hold'), ('D16', 'hold'), ('D13', 'hold'), ('G7', 'hold'), ('H18', 'end'), ('I5', 'start')]",7B+
200,"[('A5', 'start'), ('B3', 'start'), ('C7', 'hold'), ('D11', 'hold'), ('E10', 'hold'), ('E16', 'hold'), ('I14', 'hold'), ('K18', 'end')]",6C+
201,"[('D18', 'end'), ('E10', 'hold'), ('F14', 'hold'), ('G17', 'hold'), ('H5', 'start'), ('I9', 'hold'), ('J8', 'hold'), ('J2', 'start'), ('K14', 'hold')]",6C+
202,"[('A14', 'hold'), ('B11', 'hold'), ('D18', 'end'), ('D15', 'hold'), ('E12', 'hold'), ('F5', 'start'), ('G9', 'hold')]",6C+
203,"[('G14', 'hold'), ('G18', 'end'), ('H5', 'start'), ('J16', 'hold'), ('J8', 'hold'), ('J5', 'start'), ('K11', 'hold')]",6C+
204,"[('A18', 'end'), ('B11', 'hold'), ('D15', 'hold'), ('E7', 'hold'), ('F10', 'hold'), ('G4', 'start')]",6C+
205,"[('A14', 'hold'), ('D12', 'hold'), ('E10', 'hold'), ('E18', 'end'), ('H10', 'hold'), ('H5', 'start'), ('K5', 'start')]",6C+
206,"[('D18', 'end'), ('D13', 'hold'), ('F9', 'hold'), ('H14', 'hold'), ('H9', 'hold'), ('I5', 'start'), ('I12', 'hold')]",6C+
207,"[('A14', 'hold'), ('A18', 'end'), ('E8', 'hold'), ('E12', 'hold'), ('E16', 'hold'), ('G4', 'start')]",6C+
208,"[('C13', 'hold'), ('D18', 'end'), ('E16', 'hold'), ('F11', 'hold'), ('F9', 'hold'), ('F8', 'hold'), ('J8', 'hold'), ('K5', 'start')]",6C+
209,"[('E6', 'start'), ('E14', 'hold'), ('H10', 'hold'), ('I14', 'hold'), ('I18', 'end'), ('J5', 'start')]",6C+
210,"[('A12', 'hold'), ('B16', 'hold'), ('B9', 'hold'), ('B8', 'hold'), ('B3', 'start'), ('D12', 'hold'), ('G18', 'end')]",6C+
211,"[('D17', 'hold'), ('E12', 'hold'), ('E13', 'hold'), ('F5', 'start'), ('G8', 'hold'), ('H18', 'end'), ('I7', 'hold'), ('I11', 'hold')]",6C+
212,"[('D17', 'hold'), ('E12', 'hold'), ('E13', 'hold'), ('G8', 'hold'), ('H18', 'end'), ('I7', 'hold'), ('I11', 'hold'), ('K5', 'start')]",6C+
213,"[('E18', 'end'), ('F10', 'hold'), ('F5', 'start'), ('G13', 'hold'), ('I16', 'hold'), ('K5', 'start')]",6C+
214,"[('D18', 'end'), ('E15', 'hold'), ('F10', 'hold'), ('I13', 'hold'), ('J7', 'hold'), ('K5', 'start')]",6C+
215,"[('F15', 'hold'), ('H18', 'end'), ('H9', 'hold'), ('I5', 'start'), ('I12', 'hold')]",6C+
216,"[('D10', 'hold'), ('E16', 'hold'), ('F8', 'hold'), ('F5', 'start'), ('G13', 'hold'), ('G18', 'end')]",6C+
217,"[('A9', 'hold'), ('A14', 'hold'), ('D17', 'hold'), ('E8', 'hold'), ('E18', 'end'), ('F11', 'hold'), ('F5', 'start')]",6C+
218,"[('B16', 'hold'), ('D15', 'hold'), ('D11', 'hold'), ('E18', 'end'), ('F5', 'start'), ('H10', 'hold')]",6C+
219,"[('E18', 'end'), ('G12', 'hold'), ('H5', 'start'), ('I16', 'hold'), ('J2', 'start'), ('K9', 'hold')]",6C+
220,"[('E8', 'hold'), ('E16', 'hold'), ('F11', 'hold'), ('G9', 'hold'), ('I14', 'hold'), ('I18', 'end'), ('J5', 'start')]",6C+
221,"[('B15', 'hold'), ('B11', 'hold'), ('D18', 'end'), ('E14', 'hold'), ('F10', 'hold'), ('F7', 'hold'), ('K5', 'start')]",6C+
222,"[('A5', 'start'), ('B8', 'hold'), ('C10', 'hold'), ('F14', 'hold'), ('G18', 'end'), ('H10', 'hold')]",6C+
223,"[('C13', 'hold'), ('D16', 'hold'), ('D15', 'hold'), ('E8', 'hold'), ('F11', 'hold'), ('G18', 'end'), ('J8', 'hold'), ('K5', 'start')]",6C+
224,"[('C5', 'start'), ('E10', 'hold'), ('F14', 'hold'), ('F5', 'start'), ('G18', 'end'), ('H12', 'hold')]",6C+
225,"[('E12', 'hold'), ('F10', 'hold'), ('F7', 'hold'), ('G15', 'hold'), ('I13', 'hold'), ('I18', 'end'), ('K5', 'start')]",6C+
226,"[('C10', 'hold'), ('D18', 'end'), ('E8', 'hold'), ('E16', 'hold'), ('G9', 'hold'), ('G14', 'hold'), ('J7', 'hold'), ('J5', 'start')]",6C+
227,"[('A18', 'end'), ('C13', 'hold'), ('D17', 'hold'), ('F12', 'hold'), ('G9', 'hold'), ('J5', 'start')]",6C+
228,"[('D10', 'hold'), ('F9', 'hold'), ('F5', 'start'), ('G15', 'hold'), ('I12', 'hold'), ('K18', 'end')]",6C+
229,"[('D15', 'hold'), ('E10', 'hold'), ('E12', 'hold'), ('G15', 'hold'), ('H16', 'hold'), ('H5', 'start'), ('J8', 'hold'), ('K18', 'end')]",6C+
230,"[('C18', 'end'), ('E6', 'start'), ('E12', 'hold'), ('E15', 'hold'), ('G9', 'hold'), ('H5', 'start')]",6C+
231,"[('A14', 'hold'), ('E13', 'hold'), ('E14', 'hold'), ('E18', 'end'), ('H11', 'hold'), ('J8', 'hold'), ('K5', 'start')]",6C+
232,"[('B16', 'hold'), ('D18', 'end'), ('E12', 'hold'), ('E14', 'hold'), ('G2', 'start'), ('G4', 'start'), ('G8', 'hold'), ('H11', 'hold')]",6C+
233,"[('B18', 'end'), ('D17', 'hold'), ('F14', 'hold'), ('F7', 'hold'), ('I11', 'hold'), ('K5', 'start')]",6C+
234,"[('A5', 'start'), ('D12', 'hold'), ('D9', 'hold'), ('G15', 'hold'), ('I14', 'hold'), ('K18', 'end')]",6C+
235,"[('C9', 'hold'), ('C13', 'hold'), ('E18', 'end'), ('G6', 'start'), ('G9', 'hold'), ('H14', 'hold'), ('I5', 'start')]",6C+
236,"[('E15', 'hold'), ('H18', 'end'), ('H5', 'start'), ('I10', 'hold'), ('I12', 'hold'), ('J7', 'hold')]",6C+
237,"[('A5', 'start'), ('B11', 'hold'), ('B8', 'hold'), ('D6', 'start'), ('E15', 'hold'), ('F11', 'hold'), ('I14', 'hold'), ('I18', 'end')]",6C+
238,"[('B10', 'hold'), ('B9', 'hold'), ('B3', 'start'), ('D3', 'start'), ('E13', 'hold'), ('E15', 'hold'), ('I18', 'end')]",6C+
239,"[('E6', 'start'), ('E18', 'end'), ('F14', 'hold'), ('G9', 'hold'), ('G10', 'hold'), ('H16', 'hold'), ('I12', 'hold'), ('J5', 'hold')]",6C+
240,"[('B18', 'end'), ('D15', 'hold'), ('D13', 'hold'), ('E7', 'hold'), ('G2', 'start'), ('H10', 'hold'), ('I6', 'start')]",6C+
241,"[('C10', 'hold'), ('F14', 'hold'), ('G4', 'start'), ('G18', 'end'), ('H8', 'hold'), ('I12', 'hold')]",6C+
242,"[('C10', 'hold'), ('C14', 'hold'), ('C15', 'hold'), ('E18', 'end'), ('F11', 'hold'), ('F9', 'hold'), ('F5', 'start'), ('I5', 'start')]",6C+
243,"[('A5', 'start'), ('B3', 'start'), ('C7', 'hold'), ('D11', 'hold'), ('E10', 'hold'), ('E16', 'hold'), ('G14', 'hold'), ('I18', 'end')]",6C+
244,"[('B3', 'hold'), ('D5', 'start'), ('F14', 'hold'), ('G9', 'hold'), ('G18', 'end'), ('H11', 'hold'), ('I6', 'start')]",6C+
245,"[('B11', 'hold'), ('D18', 'end'), ('D15', 'hold'), ('F5', 'start'), ('H10', 'hold')]",6C+
246,"[('B3', 'start'), ('C7', 'hold'), ('G15', 'hold'), ('H11', 'hold'), ('H8', 'hold'), ('I18', 'end')]",6C+
247,"[('D18', 'end'), ('E6', 'start'), ('F14', 'hold'), ('G2', 'start'), ('G17', 'hold'), ('H10', 'hold')]",6C+
248,"[('C10', 'hold'), ('E8', 'hold'), ('F15', 'hold'), ('F5', 'start'), ('G14', 'hold'), ('I18', 'end')]",6C+
249,"[('A18', 'end'), ('B16', 'hold'), ('E11', 'hold'), ('E13', 'hold'), ('F7', 'hold'), ('H5', 'start'), ('J10', 'hold'), ('K5', 'start')]",6C
250,"[('C5', 'start'), ('D11', 'hold'), ('E8', 'hold'), ('F11', 'hold'), ('G6', 'start'), ('G15', 'hold'), ('I14', 'hold'), ('I18', 'end')]",6C
251,"[('B8', 'hold'), ('D12', 'hold'), ('E15', 'hold'), ('F5', 'start'), ('G2', 'start'), ('G18', 'end')]",6C
252,"[('C13', 'hold'), ('D18', 'end'), ('E16', 'hold'), ('H10', 'hold'), ('H5', 'start'), ('K5', 'start')]",6C
253,"[('B11', 'hold'), ('C13', 'hold'), ('F9', 'hold'), ('F5', 'start'), ('G18', 'end'), ('I14', 'hold')]",6C
254,"[('E18', 'end'), ('F14', 'hold'), ('H11', 'hold'), ('I11', 'hold'), ('I16', 'hold'), ('J8', 'hold'), ('K5', 'start')]",6C
255,"[('E12', 'hold'), ('F5', 'start'), ('H16', 'hold'), ('I10', 'hold'), ('I14', 'hold'), ('K7', 'hold'), ('K18', 'end')]",6C
256,"[('A5', 'start'), ('A9', 'hold'), ('C13', 'hold'), ('E7', 'hold'), ('F11', 'hold'), ('G15', 'hold'), ('I14', 'hold'), ('K18', 'end')]",6C
257,"[('B10', 'hold'), ('E8', 'hold'), ('E12', 'hold'), ('E15', 'hold'), ('F5', 'start'), ('I18', 'end')]",6C
258,"[('B15', 'hold'), ('B12', 'hold'), ('E8', 'hold'), ('E12', 'hold'), ('E16', 'hold'), ('F11', 'hold'), ('G17', 'hold'), ('H5', 'start'), ('I18', 'end'), ('J5', 'start')]",6C
259,"[('D18', 'end'), ('F14', 'hold'), ('F5', 'start'), ('G17', 'hold'), ('H10', 'hold')]",6C
260,"[('C13', 'hold'), ('D15', 'hold'), ('E18', 'end'), ('G4', 'start'), ('G9', 'hold'), ('H10', 'hold'), ('K5', 'start')]",6C
261,"[('E7', 'hold'), ('E14', 'hold'), ('F5', 'start'), ('G18', 'end'), ('H10', 'hold')]",6C
262,"[('E10', 'hold'), ('F5', 'start'), ('G15', 'hold'), ('I13', 'hold'), ('J9', 'hold'), ('K18', 'end')]",6C
263,"[('B16', 'hold'), ('B8', 'hold'), ('C14', 'hold'), ('D12', 'hold'), ('E11', 'hold'), ('E18', 'end'), ('I11', 'hold'), ('J8', 'hold'), ('K5', 'start')]",6C
264,"[('A5', 'start'), ('B18', 'end'), ('B11', 'hold'), ('B8', 'hold'), ('B3', 'start'), ('C10', 'hold'), ('E15', 'hold'), ('E18', 'end'), ('G13', 'hold')]",6C
265,"[('B18', 'end'), ('B16', 'hold'), ('E10', 'hold'), ('E13', 'hold'), ('F10', 'hold'), ('F5', 'start')]",6C
266,"[('C13', 'hold'), ('E8', 'hold'), ('E18', 'end'), ('F11', 'hold'), ('I4', 'start')]",6C
267,"[('B10', 'hold'), ('D12', 'hold'), ('E8', 'hold'), ('E15', 'hold'), ('G6', 'hold'), ('I16', 'hold'), ('I18', 'end'), ('K5', 'start')]",6C
268,"[('C10', 'hold'), ('D18', 'end'), ('F5', 'start'), ('G8', 'hold'), ('G13', 'hold'), ('G17', 'hold')]",6C
269,"[('B3', 'start'), ('C7', 'hold'), ('C10', 'hold'), ('F14', 'hold'), ('F11', 'hold'), ('G18', 'end'), ('I16', 'hold')]",6C
270,"[('B15', 'hold'), ('D18', 'end'), ('E12', 'hold'), ('E14', 'hold'), ('H5', 'start'), ('I10', 'hold'), ('J5', 'start')]",6C
271,"[('C8', 'hold'), ('C10', 'hold'), ('E14', 'hold'), ('E18', 'end'), ('F5', 'start'), ('G9', 'hold'), ('G13', 'hold')]",6C
272,"[('F5', 'start'), ('G18', 'end'), ('H9', 'hold'), ('I6', 'start'), ('J14', 'hold'), ('K11', 'hold'), ('K16', 'hold')]",6C
273,"[('A5', 'start'), ('B8', 'hold'), ('C10', 'hold'), ('D5', 'start'), ('E15', 'hold'), ('G18', 'end'), ('H11', 'hold')]",6C
274,"[('B10', 'hold'), ('E12', 'hold'), ('E15', 'hold'), ('G6', 'start'), ('G9', 'hold'), ('I16', 'hold'), ('I18', 'end'), ('K5', 'start')]",6C
275,"[('B18', 'end'), ('D17', 'hold'), ('E15', 'hold'), ('H11', 'hold'), ('I13', 'hold'), ('J8', 'hold'), ('K5', 'start')]",6C
276,"[('D18', 'end'), ('E13', 'hold'), ('F15', 'hold'), ('H11', 'hold'), ('H5', 'start'), ('J8', 'hold'), ('K6', 'start')]",6C
277,"[('D18', 'end'), ('F14', 'hold'), ('H16', 'hold'), ('H11', 'hold'), ('K5', 'start'), ('K9', 'hold')]",6C
278,"[('E6', 'start'), ('E12', 'hold'), ('E14', 'hold'), ('G9', 'hold'), ('I14', 'hold'), ('I18', 'end'), ('J5', 'start')]",6C
279,"[('A18', 'end'), ('C8', 'hold'), ('C13', 'hold'), ('D15', 'hold'), ('E6', 'start'), ('F11', 'hold'), ('H8', 'hold'), ('I5', 'start')]",6C
280,"[('D16', 'hold'), ('F9', 'hold'), ('G11', 'hold'), ('H18', 'end'), ('I5', 'start')]",7C+
281,"[('A10', 'hold'), ('C15', 'hold'), ('C18', 'end'), ('F6', 'start'), ('G11', 'hold'), ('K6', 'start')]",7C+
282,"[('D5', 'start'), ('E9', 'hold'), ('F12', 'hold'), ('G18', 'end'), ('I4', 'start'), ('I15', 'hold')]",7C
283,"[('C16', 'hold'), ('D10', 'hold'), ('F15', 'hold'), ('G10', 'hold'), ('I6', 'start'), ('I18', 'end'), ('J2', 'start')]",7C
284,"[('B4', 'start'), ('D10', 'hold'), ('F9', 'hold'), ('H18', 'end'), ('I5', 'hold'), ('J14', 'hold'), ('K10', 'hold'), ('K12', 'hold')]",7C
285,"[('B4', 'start'), ('D10', 'hold'), ('F13', 'hold'), ('F6', 'start'), ('J14', 'hold'), ('K7', 'hold'), ('K12', 'hold'), ('K18', 'end')]",7C
286,"[('D6', 'start'), ('H18', 'end'), ('H15', 'hold'), ('H9', 'hold'), ('I8', 'hold'), ('K12', 'hold')]",7C
287,"[('A5', 'start'), ('B9', 'hold'), ('C5', 'start'), ('C13', 'hold'), ('G18', 'end')]",7C
288,"[('D6', 'start'), ('E9', 'hold'), ('E11', 'hold'), ('H18', 'end'), ('H5', 'start'), ('I15', 'hold'), ('J14', 'hold'), ('J11', 'hold')]",7C
289,"[('D10', 'hold'), ('E7', 'hold'), ('E14', 'hold'), ('I18', 'end'), ('J10', 'hold'), ('J5', 'start')]",7C
290,"[('C5', 'start'), ('D10', 'hold'), ('D6', 'start'), ('G18', 'end'), ('I8', 'hold'), ('I12', 'hold'), ('J11', 'hold'), ('K16', 'hold')]",7C
291,"[('A11', 'hold'), ('B4', 'start'), ('C7', 'hold'), ('C15', 'hold'), ('D18', 'end'), ('D3', 'start'), ('G7', 'hold'), ('G11', 'hold')]",7C
292,"[('A18', 'end'), ('D18', 'end'), ('D15', 'hold'), ('G14', 'hold'), ('H8', 'hold'), ('I4', 'start'), ('J10', 'hold')]",7C
293,"[('D18', 'end'), ('D11', 'hold'), ('E16', 'hold'), ('G4', 'start'), ('G6', 'start'), ('I9', 'hold')]",7C
294,"[('C15', 'hold'), ('C18', 'end'), ('D10', 'hold'), ('G10', 'hold'), ('H5', 'start')]",7C
295,"[('D18', 'end'), ('E10', 'hold'), ('G2', 'start'), ('I4', 'start'), ('I14', 'hold')]",7C
296,"[('G7', 'hold'), ('G14', 'hold'), ('I9', 'hold'), ('K5', 'start'), ('K18', 'end')]",7C
297,"[('B4', 'start'), ('D3', 'start'), ('F9', 'hold'), ('G7', 'hold'), ('H18', 'end'), ('H16', 'hold'), ('I12', 'hold'), ('K6', 'hold')]",7C
298,"[('C15', 'hold'), ('C18', 'end'), ('D16', 'hold'), ('F8', 'hold'), ('I5', 'start'), ('I12', 'hold'), ('J11', 'hold')]",7C
299,"[('C5', 'start'), ('C18', 'end'), ('F12', 'hold'), ('F9', 'hold'), ('H16', 'hold'), ('J10', 'hold'), ('K8', 'hold')]",7C
300,"[('A16', 'hold'), ('A18', 'end'), ('F15', 'hold'), ('H10', 'hold'), ('I5', 'start'), ('K9', 'hold')]",7C
301,"[('A18', 'end'), ('E6', 'start'), ('E9', 'hold'), ('F13', 'hold'), ('G4', 'start'), ('G17', 'hold')]",7C
302,"[('C5', 'start'), ('D3', 'start'), ('G7', 'hold'), ('G11', 'hold'), ('H15', 'hold'), ('H9', 'hold'), ('J14', 'hold'), ('K18', 'end')]",7C
303,"[('C5', 'start'), ('C18', 'end'), ('D5', 'start'), ('F9', 'hold'), ('F8', 'hold'), ('G14', 'hold')]",7C
304,"[('B4', 'start'), ('C9', 'hold'), ('D8', 'hold'), ('D6', 'start'), ('F15', 'hold'), ('G11', 'hold'), ('K18', 'end')]",7C
305,"[('B12', 'hold'), ('B6', 'start'), ('C5', 'start'), ('E9', 'hold'), ('F13', 'hold'), ('H12', 'hold'), ('I18', 'end')]",7C
306,"[('D18', 'end'), ('D14', 'hold'), ('H13', 'hold'), ('I9', 'hold'), ('J5', 'start'), ('K9', 'hold')]",7C
307,"[('A9', 'hold'), ('B6', 'start'), ('C5', 'start'), ('E16', 'hold'), ('F11', 'hold'), ('I18', 'end')]",7C
308,"[('B6', 'start'), ('C5', 'start'), ('E9', 'hold'), ('F13', 'hold'), ('I18', 'end'), ('J12', 'hold')]",7C
309,"[('C9', 'hold'), ('D18', 'end'), ('E14', 'hold'), ('G7', 'hold'), ('H12', 'hold'), ('H5', 'start'), ('J2', 'start')]",7C
310,"[('D6', 'start'), ('H7', 'hold'), ('I8', 'hold'), ('J14', 'hold'), ('J10', 'hold'), ('K10', 'hold'), ('K18', 'end')]",7C
311,"[('C15', 'hold'), ('D8', 'hold'), ('F12', 'hold'), ('G4', 'start'), ('G7', 'hold'), ('H18', 'end')]",7C
312,"[('B6', 'start'), ('D18', 'end'), ('D5', 'start'), ('E9', 'hold'), ('E12', 'hold'), ('F13', 'hold'), ('G15', 'hold')]",7C
313,"[('A18', 'end'), ('B4', 'start'), ('D16', 'hold'), ('D3', 'start'), ('F15', 'hold'), ('F6', 'hold'), ('G7', 'hold'), ('G11', 'hold'), ('J14', 'hold'), ('K7', 'hold'), ('K10', 'hold')]",7C
314,"[('A18', 'end'), ('B13', 'hold'), ('C14', 'hold'), ('D6', 'start'), ('G11', 'hold'), ('H12', 'hold'), ('H8', 'hold'), ('I6', 'start'), ('J2', 'hold')]",7C
315,"[('A5', 'start'), ('A10', 'hold'), ('D13', 'hold'), ('D8', 'hold'), ('E18', 'end'), ('H12', 'hold')]",7C
316,"[('D18', 'end'), ('D10', 'hold'), ('H14', 'hold'), ('H7', 'hold'), ('I5', 'start')]",7C
317,"[('C8', 'hold'), ('G4', 'start'), ('G14', 'hold'), ('I9', 'hold'), ('I18', 'end')]",7C
318,"[('A18', 'end'), ('C15', 'hold'), ('D18', 'end'), ('E10', 'hold'), ('I6', 'start'), ('I12', 'hold'), ('J2', 'start')]",7C
319,"[('B4', 'start'), ('C9', 'hold'), ('C15', 'hold'), ('D6', 'start'), ('G11', 'hold'), ('G16', 'hold'), ('H18', 'end')]",7C
320,"[('D18', 'end'), ('G14', 'hold'), ('G17', 'hold'), ('H10', 'hold'), ('J7', 'hold'), ('J5', 'start')]",6C
321,"[('C10', 'hold'), ('E6', 'start'), ('E15', 'hold'), ('E18', 'end'), ('F7', 'hold'), ('G2', 'start'), ('I12', 'hold')]",6C
322,"[('E15', 'hold'), ('E18', 'end'), ('F5', 'start'), ('I12', 'hold'), ('I14', 'hold'), ('J8', 'hold'), ('J5', 'start'), ('K11', 'hold')]",6C
323,"[('E13', 'hold'), ('F5', 'start'), ('G18', 'end'), ('I10', 'hold'), ('I12', 'hold'), ('I14', 'hold'), ('J8', 'hold')]",6C
324,"[('B16', 'hold'), ('D9', 'hold'), ('E13', 'hold'), ('E18', 'end'), ('G8', 'hold'), ('H11', 'hold'), ('K5', 'start')]",6C
325,"[('A14', 'hold'), ('D18', 'end'), ('E8', 'hold'), ('E12', 'hold'), ('J5', 'start')]",6C
326,"[('B13', 'hold'), ('D18', 'end'), ('D10', 'hold'), ('E12', 'hold'), ('E16', 'hold'), ('G9', 'hold'), ('I5', 'start'), ('K5', 'start')]",6C
327,"[('A9', 'hold'), ('D18', 'end'), ('E7', 'hold'), ('E12', 'hold'), ('F14', 'hold'), ('F5', 'start'), ('G17', 'hold'), ('K12', 'hold')]",6C
328,"[('A14', 'hold'), ('B7', 'hold'), ('E10', 'hold'), ('E12', 'hold'), ('E15', 'hold'), ('G6', 'hold'), ('G18', 'end'), ('H8', 'hold'), ('J5', 'start'), ('K5', 'start')]",6C
329,"[('E18', 'end'), ('F14', 'hold'), ('F10', 'hold'), ('I16', 'hold'), ('J9', 'hold'), ('J8', 'hold'), ('K5', 'start')]",6C
330,"[('E8', 'hold'), ('E12', 'hold'), ('F14', 'hold'), ('F10', 'hold'), ('G18', 'end'), ('I13', 'hold'), ('J8', 'hold'), ('K5', 'start')]",6C
331,"[('A18', 'end'), ('D15', 'hold'), ('E12', 'hold'), ('F11', 'hold'), ('G9', 'hold'), ('H8', 'hold'), ('J5', 'start')]",6C
332,"[('B10', 'hold'), ('E8', 'hold'), ('E12', 'hold'), ('F14', 'hold'), ('F5', 'start'), ('G2', 'start'), ('I8', 'hold'), ('I16', 'hold'), ('I18', 'end')]",6C
333,"[('A18', 'end'), ('C5', 'start'), ('E6', 'start'), ('E8', 'hold'), ('E14', 'hold'), ('E16', 'hold'), ('H12', 'hold'), ('I10', 'hold'), ('I14', 'hold')]",6C
334,"[('E18', 'end'), ('F14', 'hold'), ('F7', 'hold'), ('I11', 'hold'), ('K5', 'start')]",6C
335,"[('C10', 'hold'), ('C13', 'hold'), ('D17', 'hold'), ('E16', 'hold'), ('F5', 'start'), ('G9', 'hold'), ('I18', 'end')]",6C
336,"[('A9', 'hold'), ('A14', 'hold'), ('C12', 'hold'), ('D18', 'end'), ('E6', 'hold'), ('E8', 'hold'), ('E14', 'hold'), ('G4', 'start')]",6C
337,"[('E18', 'end'), ('G13', 'hold'), ('I16', 'hold'), ('J8', 'hold'), ('K5', 'start'), ('K11', 'hold')]",6C
338,"[('F14', 'hold'), ('F5', 'start'), ('G18', 'end'), ('H10', 'hold')]",6C
339,,6C
340,"[('F11', 'hold'), ('F5', 'start'), ('G9', 'hold'), ('H16', 'hold'), ('I18', 'end'), ('J13', 'hold'), ('J5', 'hold')]",6C
341,"[('D18', 'end'), ('F14', 'hold'), ('F5', 'start'), ('H16', 'hold'), ('H12', 'hold'), ('I11', 'hold'), ('J8', 'hold')]",6C
342,"[('C5', 'start'), ('C13', 'hold'), ('D18', 'end'), ('D15', 'hold'), ('E6', 'start'), ('E8', 'hold'), ('H10', 'hold')]",6C
343,"[('B18', 'end'), ('D17', 'hold'), ('E10', 'hold'), ('E15', 'hold'), ('F5', 'start'), ('I13', 'hold')]",6C
344,"[('E12', 'hold'), ('G4', 'start'), ('G6', 'hold'), ('G9', 'hold'), ('G15', 'hold'), ('I14', 'hold'), ('I18', 'end'), ('J7', 'hold')]",6C
345,"[('A5', 'start'), ('A9', 'hold'), ('C5', 'start'), ('D11', 'hold'), ('E11', 'hold'), ('G15', 'hold'), ('I14', 'hold'), ('K9', 'hold'), ('K18', 'end')]",6C
346,"[('B18', 'end'), ('C9', 'hold'), ('E12', 'hold'), ('E15', 'hold'), ('I5', 'start'), ('I10', 'hold'), ('J8', 'hold'), ('K5', 'start')]",6C
347,"[('E18', 'end'), ('F14', 'hold'), ('F5', 'start'), ('I11', 'hold'), ('I12', 'hold'), ('I13', 'hold'), ('J8', 'hold')]",6C
348,"[('B10', 'hold'), ('E6', 'hold'), ('E8', 'hold'), ('E13', 'hold'), ('E16', 'hold'), ('G4', 'start'), ('I18', 'end'), ('J5', 'start')]",6C
